url,price_cleaned,period,title,property_type,bedrooms,bathrooms,property_address,size_sqm,self_contained,condition,furnishing,toilets,legal_and_agreement_fee,caution_fee,minimum_rental_period,amenities_count,amenities,estate_name,agency_fee,total_fee,service_charge_fee,service_charge_covers,subtype
https://jiji.ng/uyo/houses-apartments-for-rent/5bdrm-duplex-in-shelter-afrique-uyo-for-rent-l7qrIS4Dv1Jvwt1xEBAcZ2wU.html?page=3&pos=16&cur_pos=16&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=330,8000000,per annum,"5bdrm Duplex in Shelter Afrique, Uyo for rent",Duplex,5,6,Shelter Afrique Estate,1000,,Fairly Used,Semi-Furnished,6,,,12 Month,10,"Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Shelter Afrique Estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-hqnkbWIYiuLY9BYOR2e74MBo.html?page=6&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=121,3500000,per annum,3bdrm Duplex in Port-Harcourt for rent,Duplex,3,4,Stadium Road,555,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/ojodu/houses-apartments-for-rent/2bdrm-apartment-in-ojodu-for-rent-mxHUVymVBbYTLbso9oNl09zs.html?page=8&pos=9&cur_pos=9&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=443,3000000,per annum,2bdrm Apartment in Ojodu for rent,Apartment,2,2,Olowora,658,,Fairly Used,Semi-Furnished,2,,,12 Month,11,"Air Conditioning, Balcony, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe, Wi-Fi",,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-beverly-edwards-port-harcourt-rVSM0OzUNdwiu3ikREzCGek5.html?page=8&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=189,1500000,per annum,"Furnished 2bdrm Block of Flats in Beverly Edwards, Port-Harcourt",Block of Flats,2,3,cornerstone AIT off NTA road,555,,Fairly Used,Furnished,,,,,0,,Beverly Edwards,,,60000,security fee,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-agip-estate-port-harcourt-for-rent-muXTQnF1yAynS2zrjzdc24Uv.html?page=5&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=103,2000000,per annum,"2bdrm Block of Flats in Agip Estate, Port-Harcourt for rent",Block of Flats,2,3,AGIP Estate,555,,Fairly Used,Unfurnished,,,,,0,,AGIP Estate,,,,,
https://jiji.ng/lugbe/houses-apartments-for-rent/3bdrm-bungalow-in-lugbe-district-for-rent-zSnWLKn2GS72enXnRtNQnup.html?page=4&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=352,3000000,,3bdrm Bungalow in Lugbe District for rent,Bungalow,3,3,"Lugbe, after chicken republic, Abuja.",100,,Renovated,Unfurnished,4,,,12 Month,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-port-harcourt-for-rent-hdeb5tGTe0MNSJR9He8tna5Y.html?page=8&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=185,5000000,per annum,2bdrm Duplex in Port-Harcourt for rent,Duplex,2,3,Off Sani abacha,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/lekki-phase/houses-apartments-for-rent/3bdrm-apartment-in-lekki-enclave-road-for-rent-zw1uVPs9EDSb7pE9qt2XjtVZ.html?page=6&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=391,12000000,per annum,3bdrm Apartment in Lekki Enclave Road for rent,Apartment,3,4,Ikate lekki,110,,Renovated,Unfurnished,4,,,12 Month,7,"24-hour Electricity, Chandelier, Dining Area, Kitchen Cabinets, Microwave, Pop Ceiling, Pre-Paid Meter",Lekki enclave road Ikate Lekki,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-tD55CfOI0fMmRVUyhBY8o5zv.html?page=6&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=143,6000000,per annum,3bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,3,4,Stadium road,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/eliozu/houses-apartments-for-rent/4bdrm-bungalow-in-eliozu-for-rent-QnKID75McHPLWgYVu1eeu4n.html?page=3&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=66,5000000,,4bdrm Bungalow in Eliozu for rent,Bungalow,4,5,GU Ake by Mattoris supermarket,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,Detached
https://jiji.ng/gaduwa/houses-apartments-for-rent/4bdrm-townhouse-terrace-in-gaduwa-for-rent-q2AC3IrAX17sOY5wDNk0IXnI.html?page=9&pos=21&cur_pos=21&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=479,8500000,per annum,4bdrm Townhouse / Terrace in Gaduwa for rent,Townhouse / Terrace,4,4,Gaduwa,1000,,Newly-Built,Unfurnished,5,,,6 Month,9,"Balcony, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",,,,,,Semi-Detached
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-tRhbe9tBdKX6CJw2fw09gzkr.html?page=1&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=13,4000000,per annum,"2bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",Block of Flats,2,3,SARS Road,465,,Newly-Built,Unfurnished,3,,,,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Cedarwood Estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-aG4ucoxMzftbZWuuSntmyVf9.html?page=4&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=89,5000000,per annum,3bdrm Duplex in Port-Harcourt for rent,Duplex,3,4,Shell corporative,555,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/agboyi-ketu/houses-apartments-for-rent/2bdrm-block-of-flats-in-agboyi-ketu-for-rent-zBYh3twPiioX5736w4oDOcMW.html?page=4&pos=4&cur_pos=4&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=342,4000000,per annum,2bdrm Block of Flats in Agboyi/Ketu for rent,Block of Flats,2,2,Ketu,468,,Newly-Built,Semi-Furnished,3,,,12 Month,7,"Balcony, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor",,,,,,
https://jiji.ng/omole-phase-1/houses-apartments-for-rent/5bdrm-duplex-in-omole-phase1-ikeja-for-rent-oV3igvXaz3ofyIOzuNGUXDJp.html?page=6&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=399,16000000,per annum,5bdrm Duplex in Omole Phase1 Ikeja for rent,Duplex,5,6,Omole GRA Ph 1,350,,Fairly Used,Semi-Furnished,7,1500000,1000000,12 Month,11,"Pre-Paid Meter, Dining Area, Tiled Floor, 24-hour Electricity, Chandelier, Kitchen Cabinets, Kitchen Shelf, Hot Water, Wardrobe, Pop Ceiling, Balcony",Omole Phase1 Ikeja,1500000,4000000,,,
https://jiji.ng/rumueprikom/houses-apartments-for-rent/2bdrm-block-of-flats-in-lifeforte-rumueprikom-for-rent-rNoEtghGixGilCJRhkWkaeOA.html?page=1&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=4,1500000,per annum,"2bdrm Block of Flats in Lifeforte, Rumueprikom for rent",Block of Flats,2,3,"Iwofe axis, Lifeforte road",580,Yes,Newly-Built,Unfurnished,3,,,12 Month,5,"Balcony, Dining Area, Kitchen Cabinets, Kitchen Shelf, Tiled Floor",Lifeforte,,,,,
https://jiji.ng/ikota/houses-apartments-for-rent/4bdrm-duplex-in-g-r-a-ikota-for-rent-v9Vpo4jy3y58KzBgw3sRerm3.html?page=8&pos=8&cur_pos=8&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=442,8000000,per annum,"4bdrm Duplex in G.R.A, Ikota for rent",Duplex,4,4,"7C PRIME IKOTA G.R.A, LEKKI LAGOS STATE",300,,Renovated,Unfurnished,5,1000000,1000000,12 Month,7,"Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",G.R.A,1000000,3000000,200000,,
https://jiji.ng/jahi/houses-apartments-for-rent/furnished-studio-apartment-in-jahi-for-rent-zxwflxIRX2G5Af9dFwIrMMCg.html?page=8&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=448,4500000,per annum,Furnished Studio Apartment in Jahi for rent,Studio Apartment,1,1,katampe road,120,Yes,Newly-Built,Furnished,1,5,,12 Month,13,"24-hour Electricity, Air Conditioning, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Wi-Fi, Wardrobe, TV, Tiled Floor, Refrigerator, Pre-Paid Meter",,10,,300000,,
https://jiji.ng/lekki-expressway/houses-apartments-for-rent/furnished-2bdrm-apartment-in-mod-infinity-luxury-lekki-expressway-dYRrrDp9rsexV3bcPz7eZ8iR.html?page=8&pos=21&cur_pos=21&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=455,31500000,per month,"Furnished 2bdrm Apartment in Mod Infinity Luxury, Lekki Expressway",Apartment,2,2,Orofun Town,5000,Yes,Fairly Used,Furnished,3,,,6 Month,16,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",MOD INFINITY LUXURY APARTMENTS,,,,,
https://jiji.ng/satellite-town/houses-apartments-for-rent/furnished-3bdrm-apartment-in-newsite-off-navy-satellite-town-for-rent-q8sRRdBowQL1Xp9bsxhTkONV.html?page=9&pos=18&cur_pos=18&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=476,3000000,per annum,"Furnished 3bdrm Apartment in Newsite Off Navy, Satellite Town for rent",Apartment,3,3,Alakija,650,,Newly-Built,Furnished,,,,,9,"Balcony, Dining Area, Dishwasher, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Newsite off Navy,,,,,
https://jiji.ng/life-camp/houses-apartments-for-rent/furnished-4bdrm-duplex-in-life-camp-for-rent-hP16Lrbd377A2SpbWT0GRxvN.html?page=10&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=505,15000000,per annum,Furnished 4bdrm Duplex in Life Camp for rent,Duplex,4,4,Life camp,250,,Fairly Used,Furnished,5,10,500,12 Month,17,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",Life camp,10,520,,,
https://jiji.ng/agboyi-ketu/houses-apartments-for-rent/mini-flat-in-ajelogo-agboyi-ketu-for-rent-BeDFROomOuH9B6uJr79ISLpw.html?page=5&pos=4&cur_pos=4&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=366,1000000,per annum,"Mini Flat in Ajelogo, Agboyi/Ketu for rent",Mini Flat,1,1,ajelogo road,524,,Renovated,Semi-Furnished,1,200000,100000,12 Month,2,"Pre-Paid Meter, Tiled Floor",ajelogo,200000,500000,,,
https://jiji.ng/katampe-main/houses-apartments-for-rent/3bdrm-block-of-flats-in-katampe-main-for-rent-dR7X7P1RzZ9w82C5f7cF8tNG.html?page=5&pos=3&cur_pos=3&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=365,5500000,per annum,3bdrm Block of Flats in Katampe (Main) for rent,Block of Flats,3,3,Katampe main,350,No,Newly-Built,Unfurnished,4,,,12 Month,7,"Balcony, Chandelier, Dining Area, Kitchen Cabinets, Pop Ceiling, Pre-Paid Meter, Tiled Floor",,5,,,,
https://jiji.ng/jahi/houses-apartments-for-rent/3bdrm-apartment-in-jahi-for-rent-mosp2GJMhQcOAJRHg7dBsw0z.html?page=2&pos=2&cur_pos=2&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=292,10000000,per annum,3bdrm Apartment in Jahi for rent,Apartment,3,5,Jahi by gilmore,1800,,Newly-Built,Unfurnished,5,10,1000000,12 Month,10,"Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Jahi,10,1000020,1000000,"Security, waste management, cleaning, and general maintenance",
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-presidential-estate-port-harcourt-for-rent-5xgFB2Zji29yih4dQmXdnuU0.html?page=4&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=81,10000000,per annum,"4bdrm Duplex in Presidential Estate, Port-Harcourt for rent",Duplex,4,4,GRA off Mummy B,1755,,Fairly Used,Unfurnished,,,,,0,,Presidential Estate,,,,,
https://jiji.ng/wuse-ii/houses-apartments-for-rent/4bdrm-townhouse-terrace-in-wuse-2-for-rent-uhFPLvBxTmHWxjZhDLWNsJoX.html?page=6&pos=16&cur_pos=16&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=402,35000000,per annum,4bdrm Townhouse / Terrace in Wuse 2 for rent,Townhouse / Terrace,4,4,Wuse 2,300,,Newly-Built,Unfurnished,5,,,12 Month,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-tJrsikd2wMxzN9z2OhFv2sLI.html?page=11&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=260,1500000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,2,Iwofe,435,,Newly-Built,Unfurnished,,,,12 Month,0,,,,,,,
https://jiji.ng/lugbe/houses-apartments-for-rent/3bdrm-apartment-in-new-planet-homes-lugbe-district-for-rent-rbWrLGikxteyEmJOERJbD8wb.html?page=1&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=280,4000000,per annum,"3bdrm Apartment in New Planet Homes, Lugbe District for rent",Apartment,3,4,"Along Voice of Nigeria Axis, Lugbe",450,,Fairly Used,Unfurnished,4,10,400000,12 Month,12,"Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",New Planet Homes,15,400025,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-for-rent-q7dmqmQHosLnyKLZL5RntEmO.html?page=10&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=230,5000000,per annum,3bdrm Block of Flats in Gra Phase 3 for rent,Block of Flats,3,3,WAMI STREET GRA PHASE 3,495,No,Newly-Built,Unfurnished,4,,,,6,"Pop Ceiling, Balcony, Dining Area, Kitchen Cabinets, Tiled Floor, Wardrobe",GRA Phase 3,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/5bdrm-duplex-in-gra-phase-2-port-harcourt-for-rent-6xTFuQuk1XHiFzDbKbsRfiTR.html?page=3&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=52,12000000,per annum,"5bdrm Duplex in Gra Phase 2, Port-Harcourt for rent",Duplex,5,6,GRA phase 2,555,,Newly-Built,Unfurnished,,,,,0,,GRA phase 2,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-pMTvO0StYxdCQqKfWxuZZXBj.html?page=2&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=41,2000000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Sars road,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-agip-estate-port-harcourt-for-rent-tGCmKalWKs9Frd9xEdpaWPfg.html?page=3&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=54,2000000,per annum,"2bdrm Block of Flats in Agip Estate, Port-Harcourt for rent",Block of Flats,2,3,AGIP Estate,555,,Fairly Used,Unfurnished,,,,,0,,AGIP Estate,,,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-aJ183n1UdXDnZqXPkL4SCnKz.html?page=5&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=101,6000000,per annum,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,Block of Flats,3,4,Off Sani abacha Road GRA,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/agric/houses-apartments-for-rent/2bdrm-block-of-flats-in-fred-estate-agric-for-rent-cEahqfHYASHKIH4DoRaNzOMj.html?page=1&pos=9&cur_pos=9&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=275,700000,per annum,"2bdrm Block of Flats in Fred Estate, Agric for rent",Block of Flats,2,2,Agbede olosugbo Asolo Agric Ikorodu Lagos,500,Yes,Newly-Built,Unfurnished,3,100000,100000,12 Month,7,"24-hour Electricity, Balcony, Dining Area, Dishwasher, Kitchen Cabinets, Pre-Paid Meter, Tiled Floor",Fred Estate,100000,300000,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-hS2ngIzfDWKDCpVHFZu2RJsd.html?page=2&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=47,2000000,per annum,"2bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",Block of Flats,2,3,SARS Road,555,,Newly-Built,Semi-Furnished,,,,,0,,Cedarwood estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-cooperative-port-harcourt-for-rent-6qfRQXKd6xL7AoxAkc8IMzJ1.html?page=1&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=8,2500000,per annum,"2bdrm Block of Flats in Shell Cooperative, Port-Harcourt for rent",Block of Flats,2,3,"Eliozu, portharcourt",456,,Newly-Built,Unfurnished,,,,,12,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Shell Cooperative estate area,,,,,
https://jiji.ng/asokoro/houses-apartments-for-rent/7bdrm-duplex-in-asokoro-main-for-rent-n3D7qtkgzwAWmrMG2vvJkOt5.html?page=5&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=375,25000000,per annum,7bdrm Duplex in Asokoro Main for rent,Duplex,7,10,linder chalker,1000,,Newly-Built,Unfurnished,10,2500000,500000,12 Month,13,"Balcony, 24-hour Electricity, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",asokoro main,2500000,5500000,,,
https://jiji.ng/ushafa/houses-apartments-for-rent/1bdrm-block-of-flats-in-ushafa-for-rent-aKhVjZeSyJR9bOfqR3Tln2nc.html?page=8&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=447,1200000,per annum,1bdrm Block of Flats in Ushafa for rent,Block of Flats,1,1,Scc Ushafa,1500,,Fairly Used,Unfurnished,1,,,,6,"24-hour Electricity, Balcony, Kitchen Cabinets, Pop Ceiling, Pre-Paid Meter, Tiled Floor",,,,,,
https://jiji.ng/wuse-zone-4/houses-apartments-for-rent/3bdrm-block-of-flats-in-wuse-for-rent-hfRYuErIcNCNT0ZCiXQK2oQk.html?page=2&pos=10&cur_pos=10&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=300,9000000,per annum,3bdrm Block of Flats in Wuse for rent,Block of Flats,3,4,Wuse,3000,,Renovated,Unfurnished,4,,,,0,,Wuse,,,,,
https://jiji.ng/ilaje/houses-apartments-for-rent/3bdrm-apartment-in-ilaje-for-rent-iOiugfJs4Jh3BWQgLcr6iCsg.html?page=6&pos=15&cur_pos=15&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=401,3700000,per annum,3bdrm Apartment in Ilaje for rent,Apartment,3,3,Mobil Road,600,,Fairly Used,Unfurnished,4,,,12 Month,0,,,,,200000,,
https://jiji.ng/chevron/houses-apartments-for-rent/4bdrm-duplex-in-chevron-for-rent-bvlM7Of2vxxo5exGFotXujju.html?page=4&pos=10&cur_pos=10&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=348,14000000,per annum,4bdrm Duplex in Chevron for rent,Duplex,4,4,Chevron,300,,Newly-Built,Unfurnished,5,,,12 Month,0,,,,,,,
https://jiji.ng/soluyi/houses-apartments-for-rent/5bdrm-duplex-in-shadia-estate-soluyi-for-rent-dRoPxw7vIRricluUT6tmbJZP.html?page=10&pos=18&cur_pos=18&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=500,10000000,per annum,"5bdrm Duplex in Shadia Estate, Soluyi for rent",Duplex,5,5,"2, Canal Close Shadia Estate Sholuyi gbagada lagos",500,,Fairly Used,Unfurnished,5,1000000,500000,12 Month,13,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Shadia Estate,1000000,2500000,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-yZ6cPhbWPz7s0i0SArrjsMOu.html?page=8&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=168,2500000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Shell corporative,466,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-apartment-in-port-harcourt-for-rent-u5g9QhyAp9OFdNDMCWkL6Ar3.html?page=9&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=214,1800000,per annum,3bdrm Apartment in Port-Harcourt for rent,Apartment,3,3,"Woji Road, Port Harcourt",465,,Fairly Used,Unfurnished,3,,,,0,,,,,,,
https://jiji.ng/asokoro/houses-apartments-for-rent/studio-apartment-in-naf-valley-estate-asokoro-for-rent-iFy6egejZAx1zFX7jzSFg02c.html?page=1&pos=22&cur_pos=22&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=288,2500000,per annum,"Studio Apartment in Naf Valley Estate, Asokoro for rent",Studio Apartment,1,1,Asokoro,150,Yes,Renovated,Semi-Furnished,1,125000,,12 Month,8,"24-hour Electricity, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",NAF VALLEY estate,250000,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-apartment-in-port-harcourt-for-rent-yKxnoYH3A4gsScuAMPzF3PfX.html?page=10&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=220,2500000,per annum,2bdrm Apartment in Port-Harcourt for rent,Apartment,2,2,Eneka,900,No,Newly-Built,Unfurnished,3,,,12 Month,0,,,500000,,,,
https://jiji.ng/life-camp/houses-apartments-for-rent/furnished-2bdrm-apartment-in-lifecamp-for-rent-8nhnv3r5tSZZLGzuUoD3xCpl.html?page=3&pos=9&cur_pos=9&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=323,,,"1bdrm Block of Flats in Osongama Estate, Uyo for rent",,,,,,,,,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-unity-estate-port-harcourt-for-rent-64BDFnuJHHz4kS6QGEgZwhTh.html?page=4&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=87,3000000,per annum,"3bdrm Block of Flats in Unity Estate, Port-Harcourt for rent",Block of Flats,3,4,GU AKE Road Eliozu,555,,Fairly Used,Unfurnished,,,,,1,Apartment,Unity Estate,,,,,
https://jiji.ng/ikate/houses-apartments-for-rent/furnished-3bdrm-duplex-in-ikate-for-rent-6tkqLElsAjY7nONqMR8M2YYX.html?page=10&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=487,13000000,per annum,Furnished 3bdrm Duplex in Ikate for rent,Duplex,3,3,Ikate,300,,Fairly Used,Furnished,4,10,10,12 Month,13,"Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe",,10,30,1500000,,
https://jiji.ng/utako/houses-apartments-for-rent/3bdrm-block-of-flats-in-utako-for-rent-6jofPAXie7pL98HoRD4EyOLr.html?page=5&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=367,5000000,per annum,3bdrm Block of Flats in Utako for rent,Block of Flats,3,3,Utako,1000,,Renovated,Unfurnished,3,,,12 Month,0,,Utako,,,,,
