URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3025910-american-super-standard-2-bedroom-flat-with-federal-light,American Super Standard 2 Bedroom Flat With Federal Light,"3,000,000","Shell Cooperative Estate Eneka Link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers","Exotic Newly built Pop Standard 2 bedroom flat with federal light. Big parlour and dining,spacious kitchen with cabinets.
* Screeded Walls
* Chandelier
* Waterheater
* Constant Power Supply of 24-hours
* In a gated estate with security post, tarred roads, street lights.
This estate uses access code before someone can visit u.
Trees and flowers are planted for natural air.
Rent.. 3m
LOCATION.. . Shell Cooperative Estate Eneka link Road
For more details and inspection call Eduphil .. 0803 874 3912  . 0807 530 6696
U can as well visit our office for all ur property needs  @
ERIC PHILIP LUXURY HOME LTD
NO.16 IKALILE ROAD ADJACENT SALVATION MINISTRIES CHURCH GOLF ESTATE ODILI ROAD TRANS AMADI PORT HARCOURT",3025910,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,746 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3025910-american-super-standard-2-bedroom-flat-with-federal-light,American Super Standard 2 Bedroom Flat With Federal Light,"3,000,000","Shell Cooperative Estate Eneka Link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers","Exotic Newly built Pop Standard 2 bedroom flat with federal light. Big parlour and dining,spacious kitchen with cabinets.
* Screeded Walls
* Chandelier
* Waterheater
* Constant Power Supply of 24-hours
* In a gated estate with security post, tarred roads, street lights.
This estate uses access code before someone can visit u.
Trees and flowers are planted for natural air.
Rent.. 3m
LOCATION.. . Shell Cooperative Estate Eneka link Road
For more details and inspection call Eduphil .. 0803 874 3912  . 0807 530 6696
U can as well visit our office for all ur property needs  @
ERIC PHILIP LUXURY HOME LTD
NO.16 IKALILE ROAD ADJACENT SALVATION MINISTRIES CHURCH GOLF ESTATE ODILI ROAD TRANS AMADI PORT HARCOURT",3025910,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,746 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3018052-american-standard-2-bedroom-duplex-with-federal-light,American Standard 2 Bedroom Duplex With Federal Light,"3,500,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eliozu, Eneka, Port Harcourt, Rivers","American standard virgin 2 bedroom Duplex in an interlocked compound with constant power supply.dining, spacious kitchen with cabinets and large room with quality wardrobe.
Tarred roads to the house, federal light. Line 33.
LOCATION.... Shell Cooperative estate Eneka link Road
FEATURES:
* POP ceiling
* Screeded walls
* Big rooms with quality wardrobes
* Water heaters
* Spacious kitchen
* Quality cabinets
*Ample parking space. Beautifully and expensively painted.steady power supply of at least 23 hours every day and close to the road.this house is finished with best quality and modern ameninities.
Visit our office @Eric Philip Luxury Home
No.16 Ikalile road adjacent Salvation ministries church Golf estate odili Road Trans Amadi
For more details and inspection... ... ... Call EDUPHIL ...  08038743912.. 08075306696
Eric Phillip Luxury Home",3018052,15-Dec-25,Available,Flat / Apartment,2,3,3,8,549 sqm,372 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3018052-american-standard-2-bedroom-duplex-with-federal-light,American Standard 2 Bedroom Duplex With Federal Light,"3,500,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eliozu, Eneka, Port Harcourt, Rivers","American standard virgin 2 bedroom Duplex in an interlocked compound with constant power supply.dining, spacious kitchen with cabinets and large room with quality wardrobe.
Tarred roads to the house, federal light. Line 33.
LOCATION.... Shell Cooperative estate Eneka link Road
FEATURES:
* POP ceiling
* Screeded walls
* Big rooms with quality wardrobes
* Water heaters
* Spacious kitchen
* Quality cabinets
*Ample parking space. Beautifully and expensively painted.steady power supply of at least 23 hours every day and close to the road.this house is finished with best quality and modern ameninities.
Visit our office @Eric Philip Luxury Home
No.16 Ikalile road adjacent Salvation ministries church Golf estate odili Road Trans Amadi
For more details and inspection... ... ... Call EDUPHIL ...  08038743912.. 08075306696
Eric Phillip Luxury Home",3018052,15-Dec-25,Available,Flat / Apartment,2,3,3,8,549 sqm,372 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3081312-standard-virgin-2-bedroom-flat-with-federal-light,Standard Virgin 2 Bedroom Flat With Federal Light,"3,500,000","Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers","Newly built standard 2 bedroom flat with federal light. Screeded walls. Big parlour,spacious kitchen with quality cabinets.water heater, king-size master large rooms
Location.. Shell Cooperative estate Eneka link Road
Rent... 3.5m
For more details and inspection call Eduphil.. 0803 874 3912",3081312,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,398 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3081312-standard-virgin-2-bedroom-flat-with-federal-light,Standard Virgin 2 Bedroom Flat With Federal Light,"3,500,000","Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers","Newly built standard 2 bedroom flat with federal light. Screeded walls. Big parlour,spacious kitchen with quality cabinets.water heater, king-size master large rooms
Location.. Shell Cooperative estate Eneka link Road
Rent... 3.5m
For more details and inspection call Eduphil.. 0803 874 3912",3081312,15-Dec-25,Available,Flat / Apartment,2,3,3,12,930 sqm,398 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3087679-exotic-1-bedroom-flat-with-federal-light-upstairs,Exotic 1 Bedroom Flat With Federal Light  Upstairs,"1,500,000","Shell Cooperative Estate Eneka Link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers","Exotic 1 bedroom flat in a gated estate with federal light.
Screeded walls
Pop ceiling
Qaulity wardrobe
Kitchen Cabinets
Smoke extractor
Location.. Shell Cooperative estate Eneka link Road
Rent.. 1.5m
For more details and inspection call Eduphil.. 0803 874 3912",3087679,15-Dec-25,Available,Flat / Apartment,1,1,2,8,468 sqm,357 sqm,,,,,,
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3087679-exotic-1-bedroom-flat-with-federal-light-upstairs,Exotic 1 Bedroom Flat With Federal Light  Upstairs,"1,500,000","Shell Cooperative Estate Eneka Link Road Off G U Akeh Road Eliozu, Eneka, Port Harcourt, Rivers","Exotic 1 bedroom flat in a gated estate with federal light.
Screeded walls
Pop ceiling
Qaulity wardrobe
Kitchen Cabinets
Smoke extractor
Location.. Shell Cooperative estate Eneka link Road
Rent.. 1.5m
For more details and inspection call Eduphil.. 0803 874 3912",3087679,15-Dec-25,Available,Flat / Apartment,1,1,2,8,468 sqm,357 sqm,,,,,,
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/eliozu/3049116-well-located-double-shop,Well Located Double Shop,"3,000,000","Shell Cooperative, Eneka Link Road, Eliozu, Port Harcourt, Rivers",,3049116,4-Dec-25,Available,Shop,,1,1,6,700 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/eliozu/3049116-well-located-double-shop,Well Located Double Shop,"3,000,000","Shell Cooperative, Eneka Link Road, Eliozu, Port Harcourt, Rivers",,3049116,4-Dec-25,Available,Shop,,1,1,6,700 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/eliozu/3063598-large-space-with-2-toilets-suitable-for-church-office-business,"Large Space With 2 Toilets Suitable For Church, Office & Business","8,000,000","Gu Ake Road, Eliozu, Port Harcourt, Rivers","Large Space With 2 Toilets Suitable For Church, Seminar Hall, Office & Business Space With High Visibility, Huge Vehicle Traffic, Easy Accessibility, Adequate Parking Space, Constant Power Supply & Smooth Access Road In A Safe & Secure Environment Directly On The Major Road Along GU Ake Road Eliozu In Portharcourt
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3063598,9-Dec-25,Available,Office Space,,,2,,200 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/eliozu/3063598-large-space-with-2-toilets-suitable-for-church-office-business,"Large Space With 2 Toilets Suitable For Church, Office & Business","8,000,000","Gu Ake Road, Eliozu, Port Harcourt, Rivers","Large Space With 2 Toilets Suitable For Church, Seminar Hall, Office & Business Space With High Visibility, Huge Vehicle Traffic, Easy Accessibility, Adequate Parking Space, Constant Power Supply & Smooth Access Road In A Safe & Secure Environment Directly On The Major Road Along GU Ake Road Eliozu In Portharcourt
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3063598,9-Dec-25,Available,Office Space,,,2,,200 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/rivers/port-harcourt/ozuoba/3037406-semi-furnished-smart-2-bedrooms-duplex,Semi Furnished Smart 2 Bedrooms Duplex,"6,000,000","Majesty Estate, Nta Road Mgbuoba, Ozuoba, Port Harcourt, Rivers","Semi-Furnished Smart 2 Bedroom Duplexes
Location: Majesty Estate NTA PortHarcourt
Rent.. : 6m
Features:
All rooms ensuite
Conduit/ Suspended WC
German tile in the compound
Expeller
Car port
Refrigerator
Standing unit AC in the Parlour
Split unit in all the rooms
Microwave wave
Oven
Central Gas System
Gas cooker
Hot plate
Smart door lock
Constant power supply
Pop ceiling
Outdoor lights
Chandeliers
️ contact  Eduphil for inspection .. 0803 874 3912",3037406,15-Dec-25,Available,House,2,3,3,8,542 sqm,387 sqm,,,,,,
https://nigeriapropertycentre.com/for-rent/houses/rivers/port-harcourt/ozuoba/3037406-semi-furnished-smart-2-bedrooms-duplex,Semi Furnished Smart 2 Bedrooms Duplex,"6,000,000","Majesty Estate, Nta Road Mgbuoba, Ozuoba, Port Harcourt, Rivers","Semi-Furnished Smart 2 Bedroom Duplexes
Location: Majesty Estate NTA PortHarcourt
Rent.. : 6m
Features:
All rooms ensuite
Conduit/ Suspended WC
German tile in the compound
Expeller
Car port
Refrigerator
Standing unit AC in the Parlour
Split unit in all the rooms
Microwave wave
Oven
Central Gas System
Gas cooker
Hot plate
Smart door lock
Constant power supply
Pop ceiling
Outdoor lights
Chandeliers
️ contact  Eduphil for inspection .. 0803 874 3912",3037406,15-Dec-25,Available,House,2,3,3,8,542 sqm,387 sqm,,,,,,
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2922385-office-space-on-the-first-floor-on-a-major-road,Office Space On The First Floor On A Major Road,"2,500,000","Stadium Road, Port Harcourt, Rivers","𝘖𝘧𝘧𝘪𝘤𝘦 & 𝘉𝘶𝘴𝘪𝘯𝘦𝘴𝘴 𝘚𝘱𝘢𝘤𝘦 𝘖𝘯 𝘛𝘩𝘦 𝘍𝘪𝘳𝘴𝘵 𝘍𝘭𝘰𝘰𝘳 𝘚𝘪𝘵𝘵𝘪𝘯𝘨 𝘋𝘪𝘳𝘦𝘤𝘵𝘭𝘺 𝘖𝘯 𝘛𝘩𝘦 𝘔𝘢𝘫𝘰𝘳 𝘙𝘰𝘢𝘥 𝘈𝘭𝘰𝘯𝘨 𝘚𝘵𝘢𝘥𝘪𝘶𝘮 𝘙𝘰𝘢𝘥 𝘐𝘯 𝘗𝘰𝘳𝘵𝘩𝘢𝘳𝘤𝘰𝘶𝘳𝘵
𝙆𝙚𝙮 𝙁𝙚𝙖𝙩𝙪𝙧𝙚𝙨
- 𝘏𝘪𝘨𝘩 𝘝𝘪𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘏𝘶𝘨𝘦 𝘝𝘦𝘩𝘪𝘤𝘭𝘦 𝘛𝘳𝘢𝘧𝘧𝘪𝘤
- 𝘌𝘢𝘴𝘺 𝘈𝘤𝘤𝘦𝘴𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘈𝘥𝘦𝘲𝘶𝘢𝘵𝘦 𝘗𝘢𝘳𝘬𝘪𝘯𝘨 𝘚𝘱𝘢𝘤𝘦
- 𝘊𝘰𝘯𝘴𝘵𝘢𝘯𝘵 𝘗𝘰𝘸𝘦𝘳 𝘚𝘶𝘱𝘱𝘭𝘺
- 𝘚𝘮𝘰𝘰𝘵𝘩 𝘈𝘤𝘤𝘦𝘴𝘴 𝘙𝘰𝘢𝘥
- 𝘚𝘢𝘧𝘦 & 𝘚𝘦𝘤𝘶𝘳𝘦 𝘌𝘯𝘷𝘪𝘳𝘰𝘯𝘮𝘦𝘯𝘵
𝙍𝙚𝙣𝙩 - ₦2,500,000
𝘼𝙜𝙚𝙣𝙘𝙮 𝙁𝙚𝙚 - 10%
𝙇𝙚𝙜𝙖𝙡 𝙁𝙚𝙚 - 10%
𝘾𝙖𝙪𝙩𝙞𝙤𝙣 𝘿𝙚𝙥𝙤𝙨𝙞𝙩 - ₦100,000
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",2922385,9-Dec-25,Available,Office Space,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2922385-office-space-on-the-first-floor-on-a-major-road,Office Space On The First Floor On A Major Road,"2,500,000","Stadium Road, Port Harcourt, Rivers","𝘖𝘧𝘧𝘪𝘤𝘦 & 𝘉𝘶𝘴𝘪𝘯𝘦𝘴𝘴 𝘚𝘱𝘢𝘤𝘦 𝘖𝘯 𝘛𝘩𝘦 𝘍𝘪𝘳𝘴𝘵 𝘍𝘭𝘰𝘰𝘳 𝘚𝘪𝘵𝘵𝘪𝘯𝘨 𝘋𝘪𝘳𝘦𝘤𝘵𝘭𝘺 𝘖𝘯 𝘛𝘩𝘦 𝘔𝘢𝘫𝘰𝘳 𝘙𝘰𝘢𝘥 𝘈𝘭𝘰𝘯𝘨 𝘚𝘵𝘢𝘥𝘪𝘶𝘮 𝘙𝘰𝘢𝘥 𝘐𝘯 𝘗𝘰𝘳𝘵𝘩𝘢𝘳𝘤𝘰𝘶𝘳𝘵
𝙆𝙚𝙮 𝙁𝙚𝙖𝙩𝙪𝙧𝙚𝙨
- 𝘏𝘪𝘨𝘩 𝘝𝘪𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘏𝘶𝘨𝘦 𝘝𝘦𝘩𝘪𝘤𝘭𝘦 𝘛𝘳𝘢𝘧𝘧𝘪𝘤
- 𝘌𝘢𝘴𝘺 𝘈𝘤𝘤𝘦𝘴𝘴𝘪𝘣𝘪𝘭𝘪𝘵𝘺
- 𝘈𝘥𝘦𝘲𝘶𝘢𝘵𝘦 𝘗𝘢𝘳𝘬𝘪𝘯𝘨 𝘚𝘱𝘢𝘤𝘦
- 𝘊𝘰𝘯𝘴𝘵𝘢𝘯𝘵 𝘗𝘰𝘸𝘦𝘳 𝘚𝘶𝘱𝘱𝘭𝘺
- 𝘚𝘮𝘰𝘰𝘵𝘩 𝘈𝘤𝘤𝘦𝘴𝘴 𝘙𝘰𝘢𝘥
- 𝘚𝘢𝘧𝘦 & 𝘚𝘦𝘤𝘶𝘳𝘦 𝘌𝘯𝘷𝘪𝘳𝘰𝘯𝘮𝘦𝘯𝘵
𝙍𝙚𝙣𝙩 - ₦2,500,000
𝘼𝙜𝙚𝙣𝙘𝙮 𝙁𝙚𝙚 - 10%
𝙇𝙚𝙜𝙖𝙡 𝙁𝙚𝙚 - 10%
𝘾𝙖𝙪𝙩𝙞𝙤𝙣 𝘿𝙚𝙥𝙤𝙨𝙞𝙩 - ₦100,000
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",2922385,9-Dec-25,Available,Office Space,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/3056482-well-located-and-spacious-shop,Well Located And Spacious Shop,"400,000","Off Rumuola/ Physciatric Road, Port Harcourt, Rivers","TO LET  :  Well located and spacious shop in a busy neighborhood at Rumuola / Physciatric road  , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
-Tarred road
- Serene and busy neighborhood
- Convinience
- Ample  parking lots
- Adequate security & power supply
Rent: ₦400,000 per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119 (Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3056482,14-Dec-25,Available,Shop,,,1,6,400 sqm,300 sqm,,Serviced,"₦50,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/shops/rivers/port-harcourt/3056482-well-located-and-spacious-shop,Well Located And Spacious Shop,"400,000","Off Rumuola/ Physciatric Road, Port Harcourt, Rivers","TO LET  :  Well located and spacious shop in a busy neighborhood at Rumuola / Physciatric road  , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
-Tarred road
- Serene and busy neighborhood
- Convinience
- Ample  parking lots
- Adequate security & power supply
Rent: ₦400,000 per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119 (Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3056482,14-Dec-25,Available,Shop,,,1,6,400 sqm,300 sqm,,Serviced,"₦50,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/filling-stations/rivers/port-harcourt/3076001-used-oil-swamp-rig,Used Oil Swamp Rig,"84,600,000,000","America ðºð¸, Port Harcourt, Rivers","PROCEDURE FOR OUTRIGHT PURCHASE OF 3000HP, 15000PSI, AND 35000FT DRILLING DEPTH SWAMP RIG - LOCATED IN USA.
1. The sales price, $50M.
2.  Shipping to Africa Plus Insurance, $10M Approximate. Note fixed, and it is also optional. Meaning buyer can do the shipping himself or herself.
3. 10% commission of the $50M for the facilitators and brokers.
4. A third-party Rig Diagnosis Certification and a 100-page printout costs $25K.
5. If this is accepted by the buyer, the seller will request POF from the buyer. The signing of IMFPA and MOU.
6. Next is the inspection of the Rig in the USA. The inspection will be scheduled if necessary.
7. When all of these are done, it takes about 21 days to 30 days to mobilise the Rig to Africa.
Further clarification: When the IMFPA is drafted and signed and the POF is obtained, I'll link the buyer company to the seller company in the USA through Google Meet where they can extend personal contact. The POF will be sent from the buyer to the seller through email. That's when the buyer had signed the IMFPA. This time, it will be between the buyer company and the seller company.
Note: The seller does not accept Markups.",3076001,16-Dec-25,Available,Filling Station,,,,,,,,,,,,per annum
