source,url,title,price,period,property_type,bedrooms,bathrooms,toilets,property_address,size_sqm,furnishing,condition,amenities,description
Jiji,https://jiji.ng/ikate/houses-apartments-for-rent/furnished-3bdrm-duplex-in-ikate-for-rent-6tkqLElsAjY7nONqMR8M2YYX.html?page=10&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=487,Furnished 3bdrm Duplex in Ikate for rent,13000000.0,per annum,Duplex,3.0,3.0,4.0,Ikate,300.0,Furnished,Fairly Used,"Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe",
Jiji,https://jiji.ng/utako/houses-apartments-for-rent/3bdrm-block-of-flats-in-utako-for-rent-6jofPAXie7pL98HoRD4EyOLr.html?page=5&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=367,3bdrm Block of Flats in Utako for rent,5000000.0,per annum,Block of Flats,3.0,3.0,3.0,Utako,1000.0,Unfurnished,Renovated,,
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-bungalow-in-eneka-port-harcourt-for-rent-5gCiWrV3MbJ5601xdRMOBtVC.html?page=11&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=252,"1bdrm Bungalow in Eneka, Port-Harcourt for rent",700000.0,per annum,Bungalow,1.0,1.0,2.0,Eneka,465.0,Semi-Furnished,Fairly Used,"24-hour Electricity, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",
Jiji,https://jiji.ng/ikeja-gra/houses-apartments-for-rent/3bdrm-block-of-flats-in-ikeja-gra-for-rent-2ANghUMUXPeTXosqMkcix7DX.html?page=10&pos=20&cur_pos=20&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=502,3bdrm Block of Flats in Ikeja Gra for rent,20000000.0,per annum,Block of Flats,3.0,3.0,4.0,Oduduwa,1200.0,Unfurnished,Newly-Built,"24-hour Electricity, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pre-Paid Meter, Tiled Floor, Wardrobe",
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-apartment-in-port-harcourt-for-rent-igrhEbpeUDP8l1n3GNlFOVxM.html?page=1&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=19,Furnished 2bdrm Apartment in Port-Harcourt for rent,4000000.0,,Apartment,2.0,2.0,,,,Furnished,,,
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-port-harcourt-for-rent-jPBoaxE14bBIIdpfTnPUMV5A.html?page=4&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=93,Furnished 2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,Block of Flats,2.0,3.0,,New road off ada George,555.0,Furnished,Newly-Built,,
Jiji,https://jiji.ng/1004/houses-apartments-for-rent/furnished-2bdrm-maisonette-in-1004-estate-victoria-for-rent-wnAYKK1gSot4TZUe4Px93ZWo.html?page=4&pos=20&cur_pos=20&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=358,Furnished 2bdrm Maisonette in 1004 Estate Victoria for rent,15000000.0,per annum,Maisonette,2.0,1.0,2.0,1004 estate victoria island,200.0,Furnished,Fairly Used,,
Jiji,https://jiji.ng/lekki-phase/houses-apartments-for-rent/4bdrm-duplex-in-lekki-county-for-rent-9YPbPPG4l8vKrnXhC5Bui6Oe.html?page=4&pos=24&cur_pos=24&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=362,4bdrm Duplex in Lekki County for rent,12000000.0,per annum,Duplex,4.0,6.0,6.0,Ikota,500.0,Semi-Furnished,Fairly Used,"Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter",
Jiji,https://jiji.ng/ikate-elegushi/houses-apartments-for-rent/1bdrm-shared-apartment-in-ikate-elegushi-for-rent-icNEHM8dLuMhKGtziXHARkZI.html?page=10&pos=8&cur_pos=8&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=490,1bdrm Shared Apartment in Ikate-Elegushi for rent,2500000.0,per annum,Shared Apartment,1.0,1.0,1.0,Blenco Axis by Blenco,300.0,Unfurnished,Fairly Used,,
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-BEJwPL2C6j0M25gOy9h4bvCh.html?page=9&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=194,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,Block of Flats,2.0,3.0,3.0,"Sars Road, Port Harcourt",465.0,Unfurnished,Newly-Built,"Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, TV, Wardrobe",
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-emerald-port-harcourt-for-rent-3QRS2mVamnoOAVVzMgHRngaf.html?page=6&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=130,"2bdrm Block of Flats in Emerald, Port-Harcourt for rent",2000000.0,per annum,Block of Flats,2.0,3.0,,New Road off Ada George,555.0,Unfurnished,Fairly Used,,
Jiji,https://jiji.ng/rumueme/houses-apartments-for-rent/furnished-4bdrm-duplex-in-naf-harmony-estate-rumueme-for-rent-mjVqGsg72awtRfydqHyajnU8.html?page=8&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=175,"Furnished 4bdrm Duplex in Naf Harmony Estate, Rumueme for rent",12000000.0,per annum,Duplex,4.0,5.0,,NAF Harmony estate,465.0,Furnished,Newly-Built,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, TV, Wardrobe, Wi-Fi",
Jiji,https://jiji.ng/maitama/houses-apartments-for-rent/9bdrm-duplex-in-maitama-for-rent-k9LXCaHrOorcwwqES5txXok1.html?page=7&pos=3&cur_pos=3&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=413,9bdrm Duplex in Maitama for rent,100000000.0,per annum,Duplex,9.0,9.0,,Maitama Main,1200.0,Semi-Furnished,Newly-Built,,
Jiji,https://jiji.ng/life-camp/houses-apartments-for-rent/4bdrm-duplex-in-lifecamp-by-paradise-for-rent-k2vm40lqveskDvRu9xF57p0N.html?page=5&pos=17&cur_pos=17&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=379,4bdrm Duplex in Lifecamp By Paradise for rent,10000000.0,per annum,Duplex,4.0,6.0,,LIFECAMP,500.0,Unfurnished,Newly-Built,,
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-cedarwood-port-harcourt-for-rent-rwV4M2jmlvbxza3oHuQsvj3A.html?page=9&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=211,"2bdrm Duplex in Cedarwood, Port-Harcourt for rent",1500000.0,per annum,Duplex,2.0,3.0,,SARS Road,465.0,Unfurnished,Fairly Used,,
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-majesty-estate-port-harcourt-for-rent-wQbN9DoQ6SGjpqEPkiW6FDQn.html?page=1&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=18,"2bdrm Duplex in Majesty Estate, Port-Harcourt for rent",6000000.0,per annum,Duplex,2.0,3.0,3.0,"NTA, Port Harcourt",930.0,Semi-Furnished,Fairly Used,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, Wardrobe, Wi-Fi",
Jiji,https://jiji.ng/asaba/houses-apartments-for-rent/1bdrm-bedsitter-in-bonsaac-asaba-oshimili-south-for-rent-944qAgkfSDspnrkMDYlyEDHD.html?page=1&pos=1&cur_pos=1&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=267,"1bdrm Bedsitter in Bonsaac Asaba, Oshimili South for rent",500000.0,per annum,Bedsitter,1.0,1.0,,Bonsaac Asaba,500.0,Semi-Furnished,Newly-Built,,
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-bungalows/rivers/port-harcourt/rumuduru/3238395-a-4-bedroom-bungalow-with-an-inbuilt-1-bedroom-flat-attached,A 4 Bedroom Bungalow With An Inbuilt 1 Bedroom Flat Attached,4000000.0,per annum,Semi-detached Bungalow,4.0,5.0,5.0,"Off Eneka Road, Rumuduru, Port Harcourt, Rivers",900.0,,,,"The property is a 4 bedroom bungalow with a study room and 1 bedroom boy's quarters that is built with the bungalow, the compound consist of other block of 2 bedroom flat (4 flat)
The property has ample parking space, well interlocked , good power supply in the neighborhood, it's situate in a secured estate with uniform security."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3240430-3-bedroom-flat-with-standard-facilities,3 Bedroom Flat With Standard Facilities,2000000.0,per annum,Flat / Apartment,3.0,4.0,4.0,"Off Okporo Road, Rumuodara, Port Harcourt, Rivers",,,,,"The property is a 3 bedroom flat with excellent facilities, the property consist of 3 persons in the compound"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3238938-tastefully-finished-2-bedroom-flat-excellent-facilities,"Tastefully Finished 2 Bedroom Flat, Excellent Facilities",3000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Off Okporo Road, Rumuodara, Port Harcourt, Rivers",456.0,,,,"The property is a block of 2 Bedroom flat with excellent condition, the property is situate in a gated estate with uniform security, the property has the following features:
* Well ventilated sitting room with dinning space
* Guest toilet
* Well ventilated rooms with standard wardrobe
* Bathroom are fitted with good modern fittings
* Kitchen is fitted with standard kitchen cabinets
* All the flat I are finished with modern Pop designs
*Well interlock compound
* Ample parking space
* Good power supply
* Decent neighborhood
Please contact us for more information and inspection."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuomasi/3242161-beautiful-pop-standard-1-bedroom-flat-finished-with-quality,Beautiful Pop Standard 1 Bedroom Flat Finished With Quality,2000000.0,per annum,Flat / Apartment,1.0,2.0,2.0,"Stadium Road, Rumuomasi, Port Harcourt, Rivers",465.0,,,,"This one-bedroom flat for rent on Stadium Road offers a comfortable living space in a convenient location.
LOCATION... Stadium road
RENT.... 2m
The flat features a cozy bedroom, a well-equipped kitchenette, and a spacious living area.
Its proximity to Federal Road ensures easy access to public transportation, making it simple to reach any part of Port Harcourt.
With amenities nearby, including shops and recreational areas, this flat is ideal for those seeking both comfort and convenience in the heart of the city.
for more details and inspection call Eduphil  .. 08038743912"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237256-1-bedroom-flat,1 Bedroom Flat,2000000.0,per annum,Flat / Apartment,1.0,2.0,2.0,"Rukpokwu Eneka Road, Rukpokwu, Port Harcourt, Rivers",485.0,,,,"Tastefully finished 1 virgin 1 bedroom flat. Luxury apartment. Rukpokwu with federal light
Rent 2m
Caution 200k
Service charge 150k
Legal 200k
Agency400k"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237887-self-contain,Self Contain,600000.0,per annum,Flat / Apartment,1.0,1.0,1.0,"Apu Road, Rukpokwu, Port Harcourt, Rivers",,,,,"Brand new virgin self contain. Luxury apartment. Wardrobe, kitchen cabinet, water heater, pop, spacious room. 600k p.a"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/rivers/port-harcourt/eneka/3202266-american-standard-2-bedrooms-terraced-duplex-with-24-hours-light,American Standard 2 Bedrooms Terraced Duplex With 24 Hours Light,3500000.0,per annum,House,2.0,3.0,3.0,"Shell Cooperative Estate, Off G U Akeh Road, Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers",524.0,,,,"American standard exotic 2 bedroom duplex with federal light.
This is a top notch duplex for premium comfort.With federal light of at least 23 hours every day.
Spacious parking space.
Just 2 tenants in the compound
Quality wardrobes and kitchen cabinets
Tarred road
Gated estate with security
Location.. shell Cooperative Estate Eneka link road.
Rent... 3.5m
For more details and video.
Contact Eduphil ..08038743912
U can visit our office @
ERIC PHILLIP LUXURY HOME LTD
No.16 IKalile Rd adjacent Salvation Ministries Church Golf estate Odili road trans amadi"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3254307-standard-virgin-2-bedroom-duplex-with-federal-light,Standard Virgin 2 Bedroom Duplex With Federal Light,4000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers",543.0,,,,"Newly built standard 2-bedroom Duplex with federal light, in a gated estate with access control 4 tenants in the compound only
Rent; ₦4m
Location: Shell Cooperative Eneka Eliozu link road
For more details and inspection call Eduphil .. 08038743912"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/elimbu/3248375-a-standard-3-bedroom-flat-with-pvc-ceiling,A Standard 3 Bedroom Flat With Pvc Ceiling,1500000.0,per annum,Flat / Apartment,3.0,4.0,4.0,"Oro-igwe Road, Elimbu, Port Harcourt, Rivers",900.0,,,,"The property is a well ventilated one with ample rooms, sitting rooms, wardrobe and kitchen cabinets fitted, well interlocked compound with ample parking space
Please we have full video."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/3248386-tastefully-finished-2-bedroom-flat-with-excellent-facilities,Tastefully Finished 2 Bedroom Flat With Excellent Facilities,2000000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Eliozu, Port Harcourt, Rivers",900.0,,,,"The property is a 2 Bedroom flat with excellent facilities, a virgin apartment with good access road, good power supply, Pop ceilings, modern light fittings, standard wardrobe and kitchen cabinets, water heater in the bathroom, well interlocked compound"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/3242225-beautiful-1-bedroom-flat-with-constant-light,Beautiful 1 Bedroom Flat With Constant Light,1500000.0,per annum,Flat / Apartment,1.0,1.0,2.0,"Elisha Avenue Farm Road 2 Off G U Akeh Road, Eliozu, Port Harcourt, Rivers",930.0,,,,"This stunning one-bedroom flat for rent is a perfect blend of comfort and style. It features an open-plan living area with elegant decor and large windows that fill the space with natural light. The modern kitchen is equipped with top-notch appliances, ample cabinet space, and a breakfast bar, making it ideal for both cooking and entertaining.
The cozy bedroom offers a peaceful ambiance, complete with a plush bed and generous closet space for all your belongings. The contemporary bathroom is designed with luxurious fixtures, providing a spa-like experience.
Discover more
bed
Real Estate
properties
property
Bathroom furniture
Port Harcourt
commercial property
Commercial property
Bed
Quality properties for rent
One of the key highlights of this flat is the constant power supply, ensuring you have uninterrupted electricity for all your needs. Located in a desirable neighborhood, this flat is conveniently situated near local amenities, shops, and public transport, making it an excellent choice for anyone seeking a beautiful and functional living space.
For inspection call Eduphil.. 08038743912"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3237242-2-bedroom-flat,2 Bedroom Flat,2650000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"Amechi School Road Estate, Port Harcourt, Rivers",465.0,,,,"Brand new newly built 2 bedroom flat. Amechi school road estate, Rumuosi, Port Harcourt.
Rent 2.650m
Caution 200k
Agency 530k
Legal 265k"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239144-newly-built-three-3-bedroom-flat,Newly Built Three (3) Bedroom Flat,3000000.0,per annum,Flat / Apartment,3.0,3.0,4.0,"Off Elikpokpodu - Obirikwerre Ring Road By Betisa Hotel, Port Harcourt, Rivers",,,,,The property is a newly built Three (3) bedroom flat; it is located within a serene neighborhood with good Proximity to the major road and adequate power supply.
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239150-newly-built-two-2-bedroom-flats,Newly Built Two (2) Bedroom Flats,2300000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"Off Elikpokpodu - Obirikwerre Ring Road By Betisa Hotel, Port Harcourt, Rivers",,,,,The property is newly built Two (2) bedroom flats; located within a serene neighborhood with good Proximity to the major road and adequate power supply.
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/3240609-a-service-open-plan-office-on-first-floor,A Service Open Plan Office On First Floor,15000000.0,per annum,Office Space,,2.0,2.0,"Aba Road, Port Harcourt, Rivers",380.0,,,,"Rent: 15m per year X 2 years payment, excluding other charges, Agency fee  Legal fee  contact me for viewing
Please request for a full video of the office space"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/3250110-luxury-four-4-bedroom-semi-detached-duplex-with-bq,Luxury Four (4) Bedroom Semi-detached Duplex  With Bq,12000000.0,per annum,Semi-detached Duplex,4.0,4.0,5.0,"Naf Harmony Estate,  G.u Ake Road,  Eliozu, Port Harcourt, Rivers",,,,,"FOR RENT: 4 Bedroom Semi-Detached Duplex at Naf Harmony Estate,  Port Harcourt.
Features:
Serene Estate
Coperate Security
Ample parking space
1 Rooms BQ
Pantry
Visitors Toilet
All rooms ensuite
POP Ceiling
Screeded walls
Price: 12m per annum
For further enquiries /arrangement for inspection, please contact:
Chioma:08177766334(Call/WhatsApp)
Edikan:08177766339(Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors."
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3252730-luxury-2-bedroom-apartment,Luxury 2 Bedroom Apartment,600000000.0,per month,Flat / Apartment,2.0,2.0,3.0,"Elelewo, Port Harcourt, Rivers",,Furnished,,,"MONTHLY RENT
Luxury  furnished 2bedroom apartment
Location: Elelewo port harcourt
Price: 600k monthly
Caution fee: 100k ( refundable)"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/rivers/port-harcourt/3253804-self-contained-apartment,Self Contained Apartment,350000.0,per month,Self Contain (Single Rooms),,,,"Port Harcourt, Rivers",,Furnished,,,"MONTHLY RENT
Luxury furnished studio apartment
Location: Elelewo, Port Harcourt
Price: ₦350k monthly
Caution fee: ₦50k ( refundable)"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3035928-4-bedroom-detached-duplex-with-bq-sit-out-lounge,4 Bedroom Detached Duplex With Bq & Sit Out Lounge,15000000.0,per annum,Detached Duplex,4.0,5.0,5.0,"Doxa Road Peter Odili Port Harcourt, Port Harcourt, Rivers",,,,,"Duplex To Let in Port Harcourt
Detached 4 Bedroom Duplex wxt  BQ
In a serene and secured environment
Location: Peter Odili Road Port Harcourt
Rent; ₦15 million per annum exclusive of other professional charges
For viewing/further inquiries call:
SCALOZIE GLOBAL SERVICES
️ ️ +234803-089-4616, +234907-333-2000
#letting #rent #portharcourt #rentph #realestateforrent #fy #ibomair #duplex #shortlet #airbnb"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3255915-a-spacious-two-bedroom-flat,A Spacious Two Bedroom Flat,2500000.0,per annum,Flat / Apartment,2.0,2.0,3.0,"At Mandela Estate Sars Road, Port Harcourt, Rivers",,,,,The subject property is a well built Spacious Two (2) bedroom flat; located at Mandela Estate SARS road; a serene environment with Band A power line; the apartment and the compound are very spacious. The available apartment is the up floor.
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3228474-a-standard-2-bedroom-flat-with-excellent-facilities,A Standard 2 Bedroom Flat With Excellent Facilities,2500000.0,per annum,Flat / Apartment,2.0,3.0,3.0,"Off Okporo Road, Rumuodara, Port Harcourt, Rivers",450.0,,,,"The property is a 4 units of 2 Bedroom flat in a decent neighbourhood, the property has the following features which but not limited to:
Ample sitting rooms with dinning space
Standard kitchen fitted with cabinet
Guest toilet and bathroom
Well ventilated rooms with modern wardrobe
Bathroom is almost ready
All rooms are ensuite
Tastefully decorated pop ceiling
A very decent architectural design
Compound ll be interlock in due course
Enough parking space"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rumuahalu/3224476-massive-6-bedroom-duplex-with-2-rooms-boys-quarter,Massive 6 Bedroom Duplex With 2 Rooms Boys Quarter,8000000.0,per annum,Detached Duplex,6.0,7.0,7.0,"Off Nkpolu Junction, Rumuagholu, Rumuahalu, Port Harcourt, Rivers",900.0,,,,"The property is a well Built 6 Bedroom Duplex with Gatehouse upstairs and extra room
The property has the following features Features:
Ample sitting rooms with modern dining area
All rooms are ensuite with modern amenities
Well finish with modern pop ceiling
Ample parking space
Ante room
Pantry
Gate house
Family lounge
Stamped concrete floor
Constant power supply
Spacious Kitchen etc.
Interior video are available"
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/gra-phase-1/3209505-4-bedroom-duplex-with-1-room-bq-for-office-or-residential,4 Bedroom Duplex With 1 Room Bq For Office Or Residential,20000000.0,per annum,Detached Duplex,4.0,5.0,5.0,"GRA Phase 1, Port Harcourt, Rivers",,,,,"4 Bedroom Duplex With 1 Room BQ For Rent At GRA Phase 1, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦20Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦3Million
Total Package - ₦51,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936"
